DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
222235,222235,0.500000,UT,,,20:28:01 08-Oct-2022,,2,-23.2970,151.6883,,,,,,,,,27.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:28:16 08-Oct-2022,,2,-23.2970,151.6883,,,,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:29:16 08-Oct-2022,,2,-23.2970,151.6883,,,,,,,,,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:29:32 08-Oct-2022,,2,-23.2970,151.6883,,,,,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:29:47 08-Oct-2022,,2,-23.2970,151.6883,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:30:32 08-Oct-2022,,2,-23.2970,151.6883,,,,,,,,,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:30:47 08-Oct-2022,,2,-23.2970,151.6883,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:31:47 08-Oct-2022,,2,-23.2970,151.6883,,,,,,,,,29.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:32:02 08-Oct-2022,,2,-23.2970,151.6883,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:32:17 08-Oct-2022,,2,-23.2970,151.6883,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,1.00b,,20:32:32 08-Oct-2022,,2,-23.2970,151.6883,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:32:47 08-Oct-2022,,2,-23.2970,151.6883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,7311
222235,222235,0.500000,UT,,,20:34:19 08-Oct-2022,,2,-23.2900,151.6814,,,,,,,,,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:35:49 08-Oct-2022,,2,-23.2970,151.6883,,,,,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:37:16 08-Oct-2022,,2,-23.2900,151.6814,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,20:39:20 08-Oct-2022,20:38:46 08-Oct-2022,-33,2,-23.2900,151.6814,CRC,,,,719,3.350,,,28.65,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,1,171,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,1.00b,,20:40:12 08-Oct-2022,,2,-23.2900,151.6814,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,20:41:42 08-Oct-2022,,2,-23.2900,151.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,7311
222235,222235,0.500000,UT,,,20:43:08 08-Oct-2022,,2,-23.2900,151.6814,,,,,,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,21:39:00 08-Oct-2022,,3,-23.2903,151.6964,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,21:41:59 08-Oct-2022,,3,-23.2903,151.6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,7311
222235,222235,0.500000,UT,,,21:43:25 08-Oct-2022,,3,-23.2903,151.6964,,,,,,,,,25.40,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,21:44:55 08-Oct-2022,,3,-23.2903,151.6964,,,,,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,21:46:58 08-Oct-2022,21:46:23 08-Oct-2022,-34,3,-23.2903,151.6964,CRC,,,,782,3.350,,,25.55,,,,,,,,,,,,,,255,1,,0,,,,,,,0,,,1,115,,,,,,06:00:00 17-Feb-2019,,,
222235,222235,0.500000,UT,,,21:47:53 08-Oct-2022,,3,-23.2903,151.6964,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,06:00:00 17-Feb-2019,,,
