DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
253100,253100,0.500000,UT,,,11:54:37 05-Sep-2023,,1,-22.2830,166.4205,,,,,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,11:54:52 05-Sep-2023,,1,-22.2830,166.4205,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,11:56:22 05-Sep-2023,,1,-22.2830,166.4205,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,11:58:07 05-Sep-2023,,1,-22.2830,166.4205,,,,,,,,,21.90,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,11:58:37 05-Sep-2023,,1,-22.2830,166.4205,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,11:59:08 05-Sep-2023,,1,-22.2830,166.4205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,16:38:44 05-Sep-2023,,B,-22.2914,166.4200,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:09:03 05-Sep-2023,,B,-22.2969,166.4188,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,18:13:30 05-Sep-2023,,B,-22.2968,166.4198,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,21:14:10 05-Sep-2023,,B,-22.3089,166.4218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,07:07:08 08-Sep-2023,,0,-22.7933,166.9087,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,07:07:39 08-Sep-2023,,0,-22.7933,166.9087,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,07:08:09 08-Sep-2023,,0,-22.7933,166.9087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,07:08:24 08-Sep-2023,,0,-22.7933,166.9087,,,,,,,,,21.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,07:08:54 08-Sep-2023,,0,-22.7933,166.9087,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,07:09:09 08-Sep-2023,,0,-22.7933,166.9087,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:51:12 09-Sep-2023,,3,-22.8084,167.1293,,,,,,,,,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:51:31 09-Sep-2023,,3,-22.8084,167.1293,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:54:08 09-Sep-2023,,3,-22.8084,167.1293,,,,,,,,,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:54:25 09-Sep-2023,,3,-22.8084,167.1293,,,,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:54:45 09-Sep-2023,,3,-22.8084,167.1293,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:57:32 09-Sep-2023,,3,-22.8084,167.1293,,,,,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:58:01 09-Sep-2023,,3,-22.8084,167.1293,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,18:58:23 09-Sep-2023,,3,-22.8084,167.1293,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,18:58:43 09-Sep-2023,,3,-22.8084,167.1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,18:59:24 09-Sep-2023,,3,-22.8084,167.1293,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,19:01:05 09-Sep-2023,,2,-22.8074,167.1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,19:01:22 09-Sep-2023,,2,-22.8074,167.1296,,,,,,,,,22.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,19:01:37 09-Sep-2023,,2,-22.8074,167.1296,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,19:02:08 09-Sep-2023,,2,-22.8074,167.1296,,,,,,3.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,10:36:57 10-Sep-2023,,0,-22.6956,167.0552,,,,,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,10:37:48 10-Sep-2023,,0,-22.6956,167.0552,,,,,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,10:38:15 10-Sep-2023,,0,-22.6956,167.0552,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,11:06:41 10-Sep-2023,,B,-22.6962,167.0540,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,19:58:24 11-Sep-2023,,B,-22.5386,167.2020,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,20:03:25 11-Sep-2023,,1,-22.4891,167.1660,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,,,20:06:12 11-Sep-2023,,1,-22.4891,167.1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,7311
253100,253100,0.500000,UT,,,14:48:27 12-Sep-2023,,B,-22.3933,167.1455,,,,,,,,,23.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
253100,253100,0.500000,UT,1.00b,,05:01:14 14-Sep-2023,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 08-Sep-2023,,,
