DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
253100,253100,UT,11:56:50 05-Sep-2023,Argos,1,-22.2830,166.4205,1235,3254,468,139,,,,,,
253100,253100,UT,16:38:43 05-Sep-2023,Argos,B,-22.2914,166.4200,8650,11732,6377,93,,,,,,
253100,253100,UT,18:09:02 05-Sep-2023,Argos,B,-22.2969,166.4188,8050,18814,3443,98,,,,,,
253100,253100,UT,18:13:29 05-Sep-2023,Argos,B,-22.2968,166.4198,7372,19678,2761,101,,,,,,
253100,253100,UT,21:14:10 05-Sep-2023,Argos,B,-22.3089,166.4218,2536,4541,1416,93,,,,,,
253100,253100,UT,07:08:01 08-Sep-2023,Argos,0,-22.7933,166.9087,39320,364844,4237,85,,,,,,
253100,253100,UT,18:55:42 09-Sep-2023,Argos,3,-22.8084,167.1293,227,402,127,131,,,,,,
253100,253100,UT,19:01:33 09-Sep-2023,Argos,2,-22.8074,167.1296,442,549,354,97,,,,,,
253100,253100,UT,10:37:19 10-Sep-2023,Argos,0,-22.6956,167.0552,3444,38832,305,65,,,,,,
253100,253100,UT,11:06:41 10-Sep-2023,Argos,B,-22.6962,167.0540,2686,6934,1040,67,,,,,,
253100,253100,UT,11:06:41 10-Sep-2023,Argos,B,-22.6968,167.0526,2101,4845,910,65,,,,,,
253100,253100,UT,19:58:31 11-Sep-2023,Argos,B,-22.5386,167.2020,10463,29948,3655,120,,,,,,
253100,253100,UT,20:02:50 11-Sep-2023,Argos,1,-22.4891,167.1660,1115,3135,396,42,,,,,,
253100,253100,UT,13:10:14 12-Sep-2023,Argos,B,-22.3873,167.1652,9534,28322,3209,70,,,,,,
253100,253100,UT,14:48:27 12-Sep-2023,Argos,B,-22.3933,167.1455,9361,24945,3512,69,,,,,,
253100,253100,UT,18:37:35 14-Sep-2023,Argos,B,-22.0990,167.0433,4143,6213,2761,165,,,,,,
253100,253100,UT,06:07:01 15-Sep-2023,Argos,A,-21.8810,166.9536,7224,21417,2436,68,,,,,,
253100,253100,UT,20:58:39 15-Sep-2023,Argos,B,-21.8764,166.8194,7675,38101,1546,117,,,,,,
253100,253100,UT,19:26:56 16-Sep-2023,Argos,3,-21.7024,166.9741,188,293,120,170,,,,,,
253100,253100,UT,19:42:19 16-Sep-2023,Argos,B,-21.7007,166.9734,781,856,712,77,,,,,,
253100,253100,UT,21:07:07 16-Sep-2023,Argos,B,-21.6897,166.9737,1670,1850,1506,107,,,,,,
253100,253100,UT,21:08:50 16-Sep-2023,Argos,B,-21.6731,166.9830,923,8549,99,114,,,,,,
253100,253100,UT,22:29:50 16-Sep-2023,Argos,B,-21.6849,166.9763,2029,2140,1924,167,,,,,,
253100,253100,UT,05:49:29 17-Sep-2023,Argos,B,-21.6602,166.9895,2343,29977,183,54,,,,,,
253100,253100,UT,06:54:39 17-Sep-2023,Argos,B,-21.6750,166.9689,2472,9076,673,59,,,,,,
253100,253100,UT,07:11:03 17-Sep-2023,Argos,B,-21.6620,166.9932,1527,2668,874,62,,,,,,
253100,253100,UT,07:28:01 17-Sep-2023,Argos,B,-21.6646,166.9818,2309,5935,898,61,,,,,,
253100,253100,UT,07:55:02 17-Sep-2023,Argos,A,-21.6209,166.9823,673,5737,78,77,,,,,,
253100,253100,UT,09:16:43 17-Sep-2023,Argos,B,-21.6089,166.9881,1311,2165,793,79,,,,,,
253100,253100,UT,10:15:28 17-Sep-2023,Argos,B,-21.6237,166.9800,2745,6359,1184,60,,,,,,
253100,253100,UT,18:47:34 17-Sep-2023,Argos,B,-21.6243,166.9833,4117,5632,3009,63,,,,,,
253100,253100,UT,19:03:46 17-Sep-2023,Argos,B,-21.4130,167.0894,3649,6363,2092,142,,,,,,
253100,253100,UT,19:07:54 17-Sep-2023,Argos,0,-21.5744,167.1521,4512,95141,214,59,,,,,,
253100,253100,UT,20:36:18 17-Sep-2023,Argos,B,-21.5487,167.1729,4134,8719,1960,59,,,,,,
253100,253100,UT,20:36:18 17-Sep-2023,Argos,B,-21.5559,167.1725,3796,7005,2057,54,,,,,,
253100,253100,UT,22:26:40 17-Sep-2023,Argos,B,-21.5091,167.2026,1891,6333,564,75,,,,,,
253100,253100,UT,01:20:03 18-Sep-2023,Argos,B,-21.4287,167.2886,1117,14994,83,152,,,,,,
253100,253100,UT,06:48:42 18-Sep-2023,Argos,B,-21.3175,167.3760,2706,3224,2271,132,,,,,,
253100,253100,UT,06:48:42 18-Sep-2023,Argos,B,-21.3121,167.3646,2678,3098,2314,166,,,,,,
253100,253100,UT,18:36:39 18-Sep-2023,Argos,B,-21.1210,167.5215,5949,10309,3432,25,,,,,,
253100,253100,UT,18:37:23 18-Sep-2023,Argos,A,-21.2518,167.4614,2449,43085,139,97,,,,,,
253100,253100,UT,18:37:23 18-Sep-2023,Argos,A,-21.2540,167.4776,947,4014,223,91,,,,,,
253100,253100,UT,20:14:03 18-Sep-2023,Argos,1,-21.2511,167.5099,819,2138,313,169,,,,,,
253100,253100,UT,20:17:44 18-Sep-2023,Argos,B,-21.2209,167.5065,4142,5198,3300,82,,,,,,
253100,253100,UT,20:17:44 18-Sep-2023,Argos,B,-21.2449,167.4904,4138,10066,1700,55,,,,,,
253100,253100,UT,05:48:23 19-Sep-2023,Argos,A,-21.2202,167.5798,193,702,53,82,,,,,,
253100,253100,UT,06:04:07 19-Sep-2023,Argos,B,-21.2204,167.5796,576,702,471,84,,,,,,
253100,253100,UT,06:32:19 19-Sep-2023,Argos,B,-21.2430,167.5747,681,18199,25,98,,,,,,
253100,253100,UT,06:57:03 19-Sep-2023,Argos,B,-21.2372,167.5828,976,1857,512,98,,,,,,
253100,253100,UT,10:53:44 19-Sep-2023,Argos,1,-21.2725,167.6260,502,1324,189,43,,,,,,
253100,253100,UT,18:43:08 19-Sep-2023,Argos,B,-21.3267,167.7105,10368,20374,5275,96,,,,,,
253100,253100,UT,20:03:47 19-Sep-2023,Argos,B,-21.3555,167.5677,11345,68942,1867,106,,,,,,
253100,253100,UT,21:25:13 19-Sep-2023,Argos,B,-21.3193,167.6953,20565,62115,6808,84,,,,,,
253100,253100,UT,21:51:48 19-Sep-2023,Argos,B,-21.3331,167.6031,11846,17549,7995,79,,,,,,
253100,253100,UT,23:22:32 19-Sep-2023,Argos,B,-21.3380,167.6129,6292,10159,3896,89,,,,,,
253100,253100,UT,05:26:14 20-Sep-2023,Argos,0,-21.3661,167.4775,7486,90072,622,74,,,,,,
253100,253100,UT,06:10:53 20-Sep-2023,Argos,B,-21.3642,167.5020,4892,14446,1656,71,,,,,,
253100,253100,UT,05:55:55 21-Sep-2023,Argos,B,-21.3260,167.7146,5954,182231,194,124,,,,,,
253100,253100,UT,06:21:08 21-Sep-2023,Argos,1,-21.2492,167.5841,1111,17300,71,79,,,,,,
253100,253100,UT,06:22:41 21-Sep-2023,Argos,1,-21.2440,167.5971,550,3469,87,103,,,,,,
253100,253100,UT,18:48:41 21-Sep-2023,Argos,A,-21.1403,167.7663,8240,201543,336,73,,,,,,
253100,253100,UT,18:56:08 21-Sep-2023,Argos,B,-21.1413,167.7634,6451,44378,937,73,,,,,,
253100,253100,UT,18:10:40 22-Sep-2023,Argos,B,-21.1252,167.7877,11564,15635,8553,128,,,,,,
253100,253100,UT,18:23:09 22-Sep-2023,Argos,B,-21.1092,167.8772,18085,90764,3603,87,,,,,,
253100,253100,UT,18:49:15 22-Sep-2023,Argos,B,-21.1135,167.8840,10113,14194,7205,120,,,,,,
253100,253100,UT,19:32:17 22-Sep-2023,Argos,B,-21.1078,167.8899,4339,8747,2152,107,,,,,,
253100,253100,UT,19:52:19 22-Sep-2023,Argos,B,-21.0898,167.8653,3301,8730,1248,84,,,,,,
253100,253100,UT,22:51:17 22-Sep-2023,Argos,B,-21.0882,167.9137,3508,9291,1324,79,,,,,,
253100,253100,UT,14:44:24 23-Sep-2023,Argos,B,-21.0777,168.0723,4929,11328,2144,96,,,,,,Lon > 4 deviations from mean
