DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
Barnacle Betty,222233,UT,DS,17,7,0,,,21:47:23 04-Oct-2022,NK,2,-23.8446,151.2690,-23.8446,151.2690,60,,401677702,-123
Barnacle Betty,222233,UT,DS,5,0,0,89,86,00:00:31 05-Oct-2022,MC,0,-23.8109,151.2648,-23.8109,151.2648,48,,401677689,-130
Barnacle Betty,222233,UT,DS,8,1,0,,,00:25:15 05-Oct-2022,NN,2,-23.8257,151.2431,-23.8257,151.2431,56,,401677696,-120
Barnacle Betty,222233,UT,DS,15,4,0,,,20:26:29 08-Oct-2022,SR,3,-23.2854,151.7002,-23.2854,151.7002,50,,401677703,-120
Barnacle Betty,222233,UT,DS,7,1,0,,,20:41:01 08-Oct-2022,NP,3,-23.2892,151.7003,-23.2892,151.7003,56,,401677704,-128
Barnacle Betty,222233,UT,DS,7,1,0,,,21:38:35 08-Oct-2022,NK,3,-23.2901,151.6989,-23.2901,151.6989,58,,401677697,-133
Barnacle Betty,222233,UT,DS,1,0,0,,,21:46:05 08-Oct-2022,MB,B,-23.2831,151.7013,-23.2831,151.7013,6,,401677697,-133
Barnacle Betty,222233,UT,DS,3,0,0,90,90,22:01:10 08-Oct-2022,NN,A,-23.2787,151.7080,-23.2787,151.7080,6,,401677698,-133
Barnacle Betty,222233,UT,DS,9,3,0,,,22:15:29 08-Oct-2022,NP,3,-23.2900,151.7005,-23.2900,151.7005,56,,401677693,-121
Barnacle Betty,222233,UT,DS,6,0,0,108,87,22:42:21 08-Oct-2022,MC,3,-23.2887,151.6950,-23.2887,151.6950,56,,401677693,-117
Barnacle Betty,222233,UT,DS,6,1,0,,,23:25:38 08-Oct-2022,MB,3,-23.2902,151.6993,-23.2902,151.6993,58,,401677692,-126
Barnacle Betty,222233,UT,DS,8,1,0,,,23:34:33 08-Oct-2022,NN,3,-23.2889,151.6993,-23.2889,151.6993,56,,401677692,-123
Barnacle Betty,222233,UT,DS,4,0,0,121,90,00:22:36 09-Oct-2022,MC,1,-23.2907,151.6989,-23.2907,151.6989,58,,401677691,-122
Barnacle Betty,222233,UT,DS,1,0,0,,,05:57:54 09-Oct-2022,SR,B,-23.2694,151.7170,-23.2694,151.7170,8,,401677695,-130
Barnacle Betty,222233,UT,DS,1,0,0,,,06:25:40 09-Oct-2022,A1,B,-23.2754,151.7059,-23.2754,151.7059,6,,401677695,-137
Barnacle Betty,222233,UT,DS,1,0,1,,,19:32:22 09-Oct-2022,A1,B,-23.2011,151.7772,-23.2011,151.7772,,,401677711,-135
Barnacle Betty,222233,UT,DS,2,0,0,80,80,19:53:07 09-Oct-2022,SR,B,-23.2155,151.7714,-23.2155,151.7714,6,,401677706,-132
Barnacle Betty,222233,UT,DS,7,1,0,,,22:24:34 09-Oct-2022,MC,0,-23.1962,151.9116,-23.1962,151.9116,58,,401677707,-118
Barnacle Betty,222233,UT,DS,3,0,0,68,16,07:04:44 10-Oct-2022,SR,A,-23.0496,152.0180,-23.0496,152.0180,8,,401677702,-122
Barnacle Betty,222233,UT,DS,6,1,0,,,07:39:50 10-Oct-2022,A1,3,-23.0223,151.9987,-23.0223,151.9987,57,,401677711,-122
Barnacle Betty,222233,UT,DS,1,0,1,,,10:44:37 10-Oct-2022,NP,B,-22.9594,152.0064,-22.9594,152.0064,8,,401677714,-126
Barnacle Betty,222233,UT,DS,2,0,1,23,23,10:44:48 10-Oct-2022,MC,B,-22.9694,152.0048,-22.9694,152.0048,6,,401677711,-122
Barnacle Betty,222233,UT,DS,1,0,0,,,19:20:43 10-Oct-2022,A1,,,,,,,,401650000,
Barnacle Betty,222233,UT,DS,9,3,0,,,20:17:48 10-Oct-2022,NP,1,-22.7879,152.0078,-22.7879,152.0078,58,,401677711,-131
Barnacle Betty,222233,UT,DS,2,0,0,41,41,21:02:28 10-Oct-2022,SR,B,-22.7700,152.0018,-22.7700,152.0018,8,,401677711,-136
Barnacle Betty,222233,UT,DS,1,0,0,,,06:33:42 11-Oct-2022,SR,B,-22.5821,152.0052,-22.5821,152.0052,8,,401677718,-126
Barnacle Betty,222233,UT,DS,2,0,1,31,31,08:45:34 11-Oct-2022,NP,B,-22.5804,152.0133,-22.5804,152.0133,8,,401677722,-135
Barnacle Betty,222233,UT,DS,1,0,1,,,10:34:15 11-Oct-2022,NP,B,-22.5254,152.0259,-22.5254,152.0259,8,,401677715,-134
Barnacle Betty,222233,UT,DS,3,0,0,26,21,12:02:43 11-Oct-2022,MC,A,-22.4405,151.9924,-22.4405,151.9924,8,,401677714,-129
Barnacle Betty,222233,UT,DS,1,0,1,,,13:31:34 11-Oct-2022,NN,B,-22.4306,151.9577,,,8,,401677697,-127
Barnacle Betty,222233,UT,DS,2,0,0,38,38,20:33:13 11-Oct-2022,SR,B,-22.4682,152.0081,-22.4682,152.0081,8,,401677692,-130
Barnacle Betty,222233,UT,DS,2,0,1,42,42,07:08:17 12-Oct-2022,A1,B,-22.2001,152.1022,-22.2001,152.1022,8,,401677668,-125
Barnacle Betty,222233,UT,DS,1,0,0,,,10:28:04 12-Oct-2022,NK,B,-22.1328,152.1123,-22.1328,152.1123,8,,401677660,-133
Barnacle Betty,222233,UT,DS,1,0,0,,,20:18:03 12-Oct-2022,A1,B,-22.1420,152.1101,-22.1420,152.1101,8,,401677662,-132
Barnacle Betty,222233,UT,DS,1,0,1,,,00:31:29 13-Oct-2022,NN,B,-21.9521,152.1490,-21.9521,152.1490,8,,401677654,-133
Barnacle Betty,222233,UT,DS,1,0,0,,,11:21:01 13-Oct-2022,NN,B,-21.6884,152.2600,-21.6884,152.2600,8,,401677694,-137
Barnacle Betty,222233,UT,DS,1,0,0,,,11:21:01 13-Oct-2022,MC,B,-21.6947,152.2620,-21.6947,152.2620,8,,401677705,-127
Barnacle Betty,222233,UT,DS,1,0,0,,,20:05:05 13-Oct-2022,A1,B,-21.7028,152.2506,-21.7028,152.2506,8,,401677702,-125
Barnacle Betty,222233,UT,DS,1,0,0,,,21:21:12 13-Oct-2022,NP,B,-21.6642,152.3032,-21.6642,152.3032,8,,401677677,-127
Barnacle Betty,222233,UT,DS,1,0,0,,,21:21:12 13-Oct-2022,NK,B,-21.6699,152.3623,-21.6699,152.3623,,,401677712,-130
