DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
Barnacle Betty,222233,0.500000,UT,,,21:45:38 04-Oct-2022,,2,-23.8446,151.2690,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:45:53 04-Oct-2022,,2,-23.8446,151.2690,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:46:08 04-Oct-2022,,2,-23.8446,151.2690,,,,,,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:47:08 04-Oct-2022,,2,-23.8446,151.2690,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:47:23 04-Oct-2022,,2,-23.8446,151.2690,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:48:23 04-Oct-2022,,2,-23.8446,151.2690,,,,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:48:38 04-Oct-2022,,2,-23.8446,151.2690,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,1.00b,,21:48:53 04-Oct-2022,,2,-23.8446,151.2690,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:49:08 04-Oct-2022,,2,-23.8446,151.2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,21:49:23 04-Oct-2022,,2,-23.8446,151.2690,,,,,,,,,22.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:00:32 05-Oct-2022,,0,-23.8109,151.2648,,,,,,3.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,1.00b,,00:02:02 05-Oct-2022,,0,-23.8109,151.2648,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:03:28 05-Oct-2022,,0,-23.8109,151.2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:04:58 05-Oct-2022,,0,-23.8109,151.2648,,,,,,,,,34.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:06:29 05-Oct-2022,,0,-23.8109,151.2648,,,,,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,1.00b,,00:24:31 05-Oct-2022,,2,-23.8257,151.2431,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,00:26:30 05-Oct-2022,00:26:01 05-Oct-2022,-28,2,-23.8257,151.2431,CRC,,,,677,3.450,,,31.30,,,,,,,,,,,,,,255,255,255,0,,,,,,,0,,,1,162,,,
Barnacle Betty,222233,0.500000,UT,,,00:27:29 05-Oct-2022,,2,-23.8257,151.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:28:59 05-Oct-2022,,2,-23.8257,151.2431,,,,,,,,,31.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:30:28 05-Oct-2022,,2,-23.8257,151.2431,,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:31:58 05-Oct-2022,,2,-23.8257,151.2431,,,,,,3.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,00:34:55 05-Oct-2022,,2,-23.8257,151.2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,20:24:47 08-Oct-2022,,3,-23.2854,151.7002,,,,,,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
Barnacle Betty,222233,0.500000,UT,,,20:25:02 08-Oct-2022,,3,-23.2854,151.7002,,,,,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
